cod_transacao;num_conta;data_transacao;nome_transacao;valor_transacao
13474;70;2022-09-16 14:10:01 UTC;Compra Débito;-6031
45877;231;2013-10-23 09:26:39 UTC;Compra Débito;-6031
48635;872;2022-12-30 00:00:00.463768 UTC;Compra Crédito;-6031
63406;192;2022-12-30 00:00:00.892015 UTC;Compra Crédito;-6031
66712;651;2021-08-07 09:04:46 UTC;Pix - Realizado;-6031
21073;609;2018-03-04 21:32:01 UTC;Compra Crédito;-6029
8310;825;2022-06-23 19:33:35 UTC;Compra Crédito;-6028
8087;237;2022-03-11 13:58:52 UTC;Compra Crédito;-6028
48526;454;2022-12-29 23:59:59.359282 UTC;Pix - Realizado;-6028
30435;189;2022-04-10 06:23:42 UTC;Pix - Realizado;-6027
66268;548;2022-12-29 23:59:59.736794 UTC;Pix - Realizado;-6026
19288;817;2022-01-09 17:20:44 UTC;Pix - Realizado;-6026
60431;294;2022-12-30 00:00:00.495996 UTC;Compra Crédito;-6025
11596;388;2017-06-27 00:57:14 UTC;Compra Crédito;-6025
36276;687;2022-12-29 23:59:59.219908 UTC;Compra Crédito;-6025
2194;492;2016-06-29 07:07:22 UTC;Compra Crédito;-6025
47198;896;2022-12-19 17:48:09 UTC;Pix - Realizado;-6025
15791;291;2012-05-30 12:35:08 UTC;Compra Débito;-6024
48443;455;2019-08-19 04:47:13 UTC;Compra Débito;-6024
67547;802;2018-06-15 07:56:33 UTC;Compra Crédito;-6024
38917;411;2022-12-29 23:59:59.972547 UTC;Pix - Realizado;-6024
32318;284;2022-07-13 08:16:42 UTC;Compra Débito;-6023
57836;603;2022-10-04 09:40:43 UTC;Compra Crédito;-6023
63186;701;2018-12-05 17:05:14 UTC;Compra Crédito;-6023
17360;280;2019-01-19 22:18:05 UTC;Compra Débito;-6022
14320;538;2022-12-29 23:56:13 UTC;Compra Crédito;-6022
27527;200;2018-09-07 12:17:01 UTC;Compra Crédito;-6022
66316;726;2022-12-30 00:00:00.909542 UTC;Compra Crédito;-6022
22127;96;2022-12-29 23:20:39 UTC;Pix - Realizado;-6022
16538;201;2022-04-30 05:41:34 UTC;Transferência entre CC - Débito;-6022
62469;86;2022-12-29 23:57:32 UTC;Compra Crédito;-6021
5455;891;2012-07-05 01:23:31 UTC;Compra Crédito;-6021
1744;978;2022-04-23 08:34:48 UTC;Compra Crédito;-6021
34163;724;2020-03-27 13:13:30 UTC;Compra Crédito;-6021
36720;212;2022-03-27 10:40:14 UTC;Compra Débito;-6019
30791;516;2021-04-10 15:44:26 UTC;Compra Crédito;-6019
5511;263;2019-08-01 15:52:34 UTC;Compra Crédito;-6019
45993;557;2022-10-13 09:33:59 UTC;Compra Crédito;-6019
65343;329;2022-12-30 00:00:00.413898 UTC;Pix - Realizado;-6019
7577;775;2011-06-09 07:38:18 UTC;Compra Crédito;-6018
20368;900;2022-11-17 22:31:22 UTC;Compra Crédito;-6018
66570;836;2022-12-30 00:00:00.603052 UTC;Pix - Realizado;-6018
13508;360;2022-05-10 05:39:25 UTC;Compra Crédito;-6017
55738;933;2017-03-26 17:31:31 UTC;Compra Crédito;-6017
21562;668;2022-12-29 23:58:00 UTC;Pix - Realizado;-6017
13943;44;2021-10-02 12:45:22 UTC;Compra Crédito;-6016
2696;193;2014-07-12 09:42:10 UTC;Compra Crédito;-6016
21517;883;2015-11-04 15:57:37 UTC;Compra Débito;-6015
53057;452;2022-12-29 23:59:56 UTC;Compra Débito;-6015
22689;265;2019-11-03 03:31:05 UTC;Compra Crédito;-6015
21962;929;2019-08-27 04:25:06 UTC;Compra Crédito;-6015
60283;683;2022-12-30 00:00:00.731035 UTC;Compra Débito;-6013
15726;365;2021-03-16 00:44:34 UTC;Compra Crédito;-6013
11299;212;2021-06-10 12:26:36 UTC;Compra Crédito;-6013
19532;115;2014-02-26 22:08:47 UTC;Compra Débito;-6012
33925;139;2020-08-13 05:15:09 UTC;Compra Débito;-6012
31149;810;2020-03-17 11:08:58 UTC;Compra Crédito;-6012
3998;815;2022-12-18 15:58:17 UTC;Compra Crédito;-6012
63630;707;2018-12-29 12:26:54 UTC;Compra Débito;-6011
25163;956;2022-09-12 20:59:41 UTC;Compra Crédito;-6011
56902;349;2021-05-06 00:32:18 UTC;Pix - Realizado;-6011
35568;884;2022-04-27 11:23:58 UTC;Pix - Realizado;-6011
54188;235;2021-07-03 14:20:16 UTC;TED - Realizado;-6010
39289;750;2020-02-03 19:35:37 UTC;Compra Crédito;-6009
11667;88;2022-12-12 00:17:09 UTC;Compra Débito;-6008
6256;775;2011-06-06 21:24:37 UTC;Compra Crédito;-6008
71844;494;2022-12-29 23:57:44 UTC;Compra Crédito;-6008
36437;768;2022-11-17 01:32:46 UTC;Compra Débito;-6007
64691;15;2022-12-30 00:00:00.228025 UTC;Compra Débito;-6007
2010;588;2019-10-25 07:09:37 UTC;Compra Débito;-6007
22526;352;2022-12-29 23:32:19 UTC;Compra Débito;-6007
59786;249;2021-06-30 18:47:15 UTC;Compra Crédito;-6007
43091;449;2022-12-29 23:59:22 UTC;Compra Débito;-6006
45093;56;2022-12-29 23:59:59.360742 UTC;Compra Crédito;-6006
39977;775;2019-10-31 16:11:00 UTC;Compra Débito;-6005
36743;624;2017-04-04 00:39:27 UTC;Compra Débito;-6005
9737;950;2020-12-21 10:55:48 UTC;Compra Débito;-6004
31628;596;2022-12-29 23:59:59 UTC;Compra Crédito;-6004
36972;884;2022-04-27 13:02:08 UTC;Compra Crédito;-6004
64669;896;2022-12-29 23:59:25 UTC;Compra Crédito;-6004
52543;879;2016-09-16 06:21:41 UTC;Compra Débito;-6003
43788;579;2020-03-30 15:49:20 UTC;Compra Crédito;-6003
50476;180;2022-12-29 23:59:59.036225 UTC;Compra Crédito;-6003
45153;509;2015-04-26 02:58:58 UTC;Compra Crédito;-6003
36323;125;2022-09-15 12:25:30 UTC;Compra Débito;-6002
54607;694;2022-12-29 23:59:59.043781 UTC;Compra Débito;-6002
43041;160;2022-12-30 00:00:00.847922 UTC;Compra Crédito;-6002
43426;862;2019-08-22 04:48:24 UTC;Compra Débito;-6001
2681;340;2022-02-22 20:58:02 UTC;Compra Crédito;-6001
22455;855;2018-05-08 18:29:06 UTC;Compra Débito;-5999
33337;470;2021-07-20 23:08:43 UTC;Compra Débito;-5999
28918;49;2022-12-29 12:57:51 UTC;Compra Crédito;-5999
6133;916;2020-10-29 21:37:10 UTC;Compra Crédito;-5999
32344;921;2022-12-29 23:59:59.801795 UTC;Compra Crédito;-5999
33870;188;2022-12-30 00:00:00.285743 UTC;Compra Crédito;-5999
4331;237;2022-03-10 07:18:57 UTC;Compra Crédito;-5999
53724;397;2022-11-19 00:10:48 UTC;Pix - Realizado;-5999
46648;382;2013-06-14 04:09:25 UTC;Compra Débito;-5997
34005;464;2022-12-29 23:55:34 UTC;Compra Débito;-5997
41736;173;2022-12-29 23:59:59.029828 UTC;Compra Crédito;-5997
10470;986;2016-12-12 13:16:02 UTC;Compra Crédito;-5997
55609;575;2021-12-21 16:37:40 UTC;Pix - Realizado;-5997
67798;865;2022-12-29 23:59:59.035257 UTC;Pix - Realizado;-5997
45275;798;2017-08-09 08:50:14 UTC;Compra Débito;-5996
16207;442;2023-01-15 15:57:23.019384 UTC;Compra Débito;-5996
27551;382;2012-05-20 04:58:58 UTC;Compra Crédito;-5996
13368;968;2018-03-04 16:24:27 UTC;Compra Débito;-5995
52105;68;2022-12-18 16:05:48 UTC;Compra Crédito;-5995
5122;710;2019-08-12 02:40:14 UTC;Compra Crédito;-5995
57866;894;2022-05-21 23:47:45 UTC;Pix - Realizado;-5995
39083;556;2022-03-03 14:36:29 UTC;Compra Crédito;-5994
33169;853;2022-12-29 21:33:58 UTC;Pix - Realizado;-5994
61666;612;2022-12-29 23:59:59.671247 UTC;Compra Débito;-5993
36908;14;2022-12-22 03:49:25 UTC;Compra Crédito;-5993
41640;617;2017-07-15 13:43:32 UTC;Compra Crédito;-5993
34877;633;2016-08-14 20:27:59 UTC;Compra Crédito;-5993
28456;641;2021-01-28 01:35:29 UTC;Compra Débito;-5992
57148;74;2022-11-09 07:14:41 UTC;Pix - Realizado;-5992
21975;408;2022-11-12 20:02:30 UTC;Pix - Realizado;-5992
36435;418;2018-07-08 17:20:37 UTC;Pagamento de boleto;-5992
47765;386;2020-02-22 08:25:26 UTC;Compra Crédito;-5991
30166;899;2022-12-29 23:59:59.80909 UTC;Compra Crédito;-5991
9872;831;2017-06-25 01:27:14 UTC;Compra Débito;-5989
38351;8;2022-12-15 12:13:36 UTC;Compra Crédito;-5989
51291;838;2019-03-23 12:19:18 UTC;Compra Crédito;-5989
6683;918;2022-05-09 23:26:43 UTC;Compra Crédito;-5989
46054;348;2019-10-27 13:07:55 UTC;Compra Débito;-5988
59892;625;2022-12-30 00:00:00.90988 UTC;Compra Débito;-5988
1231;485;2017-09-29 22:49:00 UTC;Compra Débito;-5988
43054;583;2022-12-29 16:46:40 UTC;Compra Crédito;-5988
62839;801;2022-12-29 23:59:59.613298 UTC;Compra Débito;-5987
31184;28;2017-06-24 10:26:55 UTC;Compra Crédito;-5987
55736;104;2022-12-29 22:44:57 UTC;Compra Crédito;-5987
58632;727;2022-01-14 16:52:03 UTC;Compra Crédito;-5987
17355;478;2022-10-26 03:00:27 UTC;Compra Crédito;-5987
16554;120;2022-07-23 08:03:30 UTC;Compra Débito;-5986
26991;920;2022-12-19 07:53:35 UTC;Compra Débito;-5986
21015;598;2022-02-12 01:13:32 UTC;Compra Crédito;-5986
13850;219;2022-06-18 11:25:26 UTC;Compra Crédito;-5986
70370;346;2022-06-21 20:42:07 UTC;Pix - Realizado;-5986
5501;234;2021-04-26 16:29:08 UTC;Compra Débito;-5985
28454;595;2017-05-07 18:43:20 UTC;Compra Crédito;-5985
43033;452;2022-12-29 23:56:50 UTC;Compra Crédito;-5985
30327;483;2022-12-30 00:00:00.865134 UTC;Pix - Realizado;-5985
13369;162;2013-04-14 13:04:41 UTC;Compra Crédito;-5983
8607;453;2022-02-16 08:58:36 UTC;Compra Crédito;-5983
26417;26;2013-01-16 01:54:33 UTC;Compra Débito;-5982
14061;579;2019-01-26 03:01:30 UTC;Compra Crédito;-5982
59817;185;2019-03-31 07:34:45 UTC;Compra Crédito;-5982
69415;228;2022-12-29 23:59:59.059786 UTC;Compra Débito;-5981
22340;62;2012-10-27 22:12:10 UTC;Compra Crédito;-5981
55166;249;2020-05-07 17:14:50 UTC;Compra Crédito;-5981
45757;613;2020-05-22 21:02:50 UTC;Compra Débito;-5979
19339;399;2019-06-03 21:52:38 UTC;Compra Débito;-5979
54296;731;2021-12-08 09:09:53 UTC;Compra Débito;-5979
19596;733;2021-08-27 04:06:03 UTC;Compra Débito;-5979
7445;469;2021-08-25 20:48:20 UTC;Compra Crédito;-5979
28965;228;2022-12-29 23:44:26 UTC;Compra Débito;-5978
16679;64;2017-10-02 00:00:10 UTC;Compra Crédito;-5978
4350;722;2018-10-24 05:13:47 UTC;Compra Crédito;-5978
61355;978;2022-12-30 00:00:00.518525 UTC;Compra Crédito;-5978
12096;496;2022-07-29 05:01:28 UTC;Compra Crédito;-5977
58952;798;2022-12-12 03:14:55 UTC;Pix - Realizado;-5977
47097;31;2021-08-28 09:27:17 UTC;Pix - Realizado;-5977
20136;76;2021-12-18 18:38:31 UTC;Pix - Realizado;-5977
60557;856;2022-12-18 23:01:45 UTC;Pix - Realizado;-5977
10120;860;2022-01-18 04:26:45 UTC;Pix - Realizado;-5977
42032;433;2022-12-30 00:00:00.706195 UTC;Compra Débito;-5976
64037;388;2022-11-18 20:04:16 UTC;Pix - Realizado;-5976
17666;596;2022-12-29 07:35:28 UTC;Compra Débito;-5975
67054;226;2022-12-29 23:59:59.148637 UTC;Pix - Realizado;-5975
58986;498;2022-03-09 15:17:46 UTC;Pix - Realizado;-5975
14281;675;2022-10-16 12:17:09 UTC;Compra Débito;-5974
11623;727;2020-09-01 03:22:56 UTC;Compra Débito;-5974
17177;949;2016-09-07 01:39:05 UTC;Compra Crédito;-5974
68111;576;2021-04-05 11:53:40 UTC;Pix - Realizado;-5974
30983;554;2022-12-29 23:59:59.967532 UTC;Compra Débito;-5973
59781;566;2018-01-14 07:07:46 UTC;Compra Débito;-5973
71064;313;2022-12-29 23:59:59.7231 UTC;Compra Crédito;-5973
39565;453;2022-12-04 17:43:35 UTC;Compra Crédito;-5973
68621;143;2022-12-30 00:00:00.035676 UTC;Pix - Realizado;-5972
20063;674;2022-12-29 23:56:07 UTC;Compra Débito;-5971
13967;456;2020-08-19 04:13:41 UTC;Compra Débito;-5971
65775;256;2022-10-29 02:51:33 UTC;Compra Crédito;-5971
29927;203;2022-03-13 06:14:48 UTC;Compra Crédito;-5971
44062;436;2022-12-04 06:39:16 UTC;Pix - Realizado;-5971
65801;402;2022-12-30 00:00:00.38618 UTC;Compra Débito;-5969
50328;355;2022-12-29 23:59:59.651772 UTC;Compra Crédito;-5969
48720;49;2022-12-29 23:59:59.631354 UTC;Pix - Realizado;-5969
71585;611;2022-12-28 20:39:13 UTC;Pix - Realizado;-5969
34388;56;2022-12-29 23:59:59.878117 UTC;Compra Débito;-5968
39193;32;2019-08-25 12:04:06 UTC;Compra Crédito;-5968
44588;331;2022-12-21 19:12:44 UTC;Compra Crédito;-5968
33428;759;2022-12-29 23:59:52 UTC;Compra Crédito;-5968
56984;534;2022-09-19 17:54:24 UTC;Compra Débito;-5967
30352;632;2021-05-05 21:37:09 UTC;Compra Débito;-5967
14324;360;2022-05-10 23:51:35 UTC;Compra Crédito;-5967
60822;898;2018-01-22 05:09:06 UTC;Compra Crédito;-5967
11933;667;2022-12-29 03:24:46 UTC;Compra Crédito;-5967
71462;172;2022-12-29 23:43:03 UTC;Pix - Realizado;-5967
33859;539;2012-09-21 12:30:18 UTC;Compra Crédito;-5966
8824;88;2022-01-14 20:52:29 UTC;Compra Crédito;-5966
60967;179;2022-12-29 23:59:59.901448 UTC;Compra Crédito;-5966
34450;444;2022-12-30 00:00:00.14202 UTC;Compra Crédito;-5966
7130;535;2014-11-21 16:35:37 UTC;Compra Crédito;-5965
11740;848;2022-12-24 17:16:55 UTC;Compra Crédito;-5965
45876;115;2015-12-10 11:43:37 UTC;Compra Crédito;-5965
16860;119;2020-07-13 07:05:57 UTC;Compra Crédito;-5965
13625;794;2020-06-02 05:26:37 UTC;Compra Débito;-5964
47021;145;2014-11-10 23:01:27 UTC;Compra Débito;-5964
13952;712;2020-06-02 07:52:42 UTC;Compra Crédito;-5964
44491;772;2020-06-06 03:16:19 UTC;Compra Débito;-5963
64453;997;2022-12-29 23:59:59.992858 UTC;Compra Débito;-5963
53292;56;2022-12-29 23:59:59.104234 UTC;Compra Crédito;-5962
44554;121;2022-12-29 23:59:59.820145 UTC;Compra Crédito;-5962
23006;887;2021-05-16 06:36:40 UTC;Compra Crédito;-5961
15696;391;2020-10-13 02:41:14 UTC;Compra Crédito;-5961
6634;953;2015-06-21 03:45:56 UTC;Compra Crédito;-5961
10137;739;2018-09-07 02:57:01 UTC;Compra Crédito;-5961
1286;493;2018-06-26 00:56:05 UTC;Compra Crédito;-5961
55219;684;2022-12-29 22:02:47 UTC;Compra Débito;-5959
22863;914;2018-12-07 09:08:32 UTC;Compra Crédito;-5959
44884;801;2022-12-13 01:00:49 UTC;Compra Débito;-5958
63982;28;2019-10-15 06:47:11 UTC;Compra Crédito;-5958
58489;580;2022-12-29 14:54:45 UTC;Pix - Realizado;-5958
26885;833;2018-02-06 13:50:08 UTC;Compra Débito;-5957
61856;147;2015-08-15 18:29:13 UTC;Compra Débito;-5957
1769;550;2017-09-02 22:29:35 UTC;Compra Crédito;-5957
20306;414;2017-08-25 16:44:22 UTC;Compra Crédito;-5957
13196;490;2022-09-09 04:41:39 UTC;Pix - Realizado;-5957
4718;180;2022-11-16 21:27:46 UTC;Compra Débito;-5956
26918;46;2011-10-17 22:14:06 UTC;Compra Crédito;-5956
71335;89;2022-12-29 23:59:59.600221 UTC;Compra Crédito;-5955
17009;864;2018-06-15 07:50:19 UTC;Compra Crédito;-5955
24148;975;2022-01-13 18:32:11 UTC;Pix - Realizado;-5955
52712;396;2022-12-30 00:00:00.263412 UTC;Compra Débito;-5954
8080;910;2015-06-19 21:27:59 UTC;Compra Débito;-5954
66769;656;2020-11-25 12:37:27 UTC;Pix - Realizado;-5954
49389;545;2022-12-29 22:27:59 UTC;Compra Débito;-5953
59647;547;2016-11-12 18:36:32 UTC;Compra Crédito;-5953
43880;932;2022-09-27 13:15:18 UTC;Pix - Realizado;-5953
36984;698;2021-08-29 01:01:08 UTC;Pix - Realizado;-5953
45096;5;2017-08-07 16:16:20 UTC;Compra Crédito;-5952
3352;572;2022-04-15 12:45:27 UTC;Compra Crédito;-5952
25998;929;2019-09-22 19:10:39 UTC;Compra Crédito;-5952
65234;108;2022-12-29 23:59:59.173836 UTC;Pix - Realizado;-5952
21411;195;2011-12-30 12:51:22 UTC;Compra Crédito;-5951
38933;169;2017-01-01 17:27:43 UTC;Compra Débito;-5949
18263;779;2014-11-20 17:25:05 UTC;Compra Crédito;-5949
7793;436;2020-06-22 04:54:51 UTC;Compra Crédito;-5949
56947;697;2016-05-05 14:49:51 UTC;Compra Crédito;-5949
29250;357;2022-03-16 22:48:08 UTC;Pix - Realizado;-5949
33503;889;2022-12-30 00:00:00 UTC;Compra Crédito;-5948
12179;182;2021-03-17 01:12:24 UTC;Compra Crédito;-5948
51523;68;2022-12-18 06:49:34 UTC;Compra Débito;-5947
9574;614;2014-05-30 14:02:45 UTC;Compra Crédito;-5947
25133;132;2022-12-29 23:58:31 UTC;Compra Crédito;-5947
56975;745;2022-12-29 06:51:41 UTC;Compra Crédito;-5947
4989;344;2022-06-23 04:14:55 UTC;Compra Débito;-5946
30583;647;2020-01-25 06:08:25 UTC;Compra Crédito;-5946
20214;402;2022-12-29 23:59:34 UTC;Compra Crédito;-5946
18966;989;2022-01-25 08:41:13 UTC;Compra Crédito;-5946
20203;938;2021-11-20 13:40:36 UTC;Pix - Realizado;-5945
17488;922;2022-12-29 23:59:52 UTC;Compra Débito;-5944
11935;504;2016-11-22 09:29:38 UTC;Compra Débito;-5944
17616;946;2016-07-23 21:18:33 UTC;Compra Crédito;-5944
36096;761;2021-08-06 21:27:14 UTC;Compra Crédito;-5944
33134;241;2022-08-30 04:02:34 UTC;Pix - Realizado;-5944
2918;116;2014-12-27 02:58:10 UTC;Pagamento de boleto;-5944
19887;930;2019-01-09 04:25:52 UTC;Compra Crédito;-5943
33967;628;2022-12-29 16:21:24 UTC;Pix - Realizado;-5943
63930;643;2022-12-29 23:59:59.955598 UTC;Pix - Realizado;-5943
47902;286;2022-06-26 06:10:38 UTC;Compra Débito;-5942
30553;975;2022-11-15 06:38:39 UTC;Compra Crédito;-5942
58355;551;2022-08-30 23:02:18 UTC;Pix - Realizado;-5942
22874;787;2022-02-09 05:36:07 UTC;Compra Débito;-5941
15430;459;2020-03-14 03:04:50 UTC;Compra Débito;-5941
68433;465;2021-08-08 22:57:05 UTC;Compra Débito;-5941
25836;794;2021-06-11 11:54:38 UTC;Compra Débito;-5939
16054;124;2021-11-05 10:31:13 UTC;Pix - Realizado;-5939
18135;808;2017-10-03 10:45:56 UTC;Compra Crédito;-5938
30831;561;2021-08-12 12:07:00 UTC;Compra Crédito;-5938
34521;659;2017-04-09 04:17:59 UTC;Compra Crédito;-5937
26621;175;2017-11-04 10:05:50 UTC;Compra Crédito;-5937
33647;985;2018-06-14 18:54:52 UTC;Compra Crédito;-5937
60755;376;2022-08-17 07:12:44 UTC;Compra Crédito;-5936
39929;682;2022-12-30 00:00:00.496962 UTC;Compra Crédito;-5936
34243;583;2021-10-08 03:56:39 UTC;Compra Crédito;-5935
12585;118;2022-09-15 00:45:40 UTC;Compra Crédito;-5935
62792;887;2022-12-29 23:58:23 UTC;Compra Crédito;-5935
9673;414;2017-07-16 22:38:13 UTC;Compra Débito;-5934
52658;47;2022-12-29 23:59:59.021103 UTC;Compra Crédito;-5934
30227;202;2022-12-29 23:59:59.434997 UTC;Compra Crédito;-5934
45325;5;2017-08-10 09:39:13 UTC;Compra Crédito;-5933
34173;270;2022-12-17 03:55:07 UTC;Pix - Realizado;-5933
21954;279;2022-12-26 04:10:54 UTC;Pix - Realizado;-5933
60715;692;2022-12-29 23:59:35 UTC;Compra Débito;-5932
35481;862;2019-02-16 05:29:30 UTC;Compra Crédito;-5932
40679;824;2016-07-29 09:33:07 UTC;Compra Débito;-5931
47261;980;2022-12-30 00:00:00.664705 UTC;Compra Débito;-5931
6770;586;2021-12-23 16:40:08 UTC;Compra Crédito;-5931
50456;924;2022-08-28 15:10:24 UTC;Pix - Realizado;-5931
40676;930;2021-07-19 19:06:41 UTC;Pix - Realizado;-5931
60330;466;2022-12-30 00:00:00.488531 UTC;Pix - Realizado;-5931
40778;799;2022-12-30 00:00:00.489374 UTC;Compra Débito;-5929
17301;564;2016-01-10 03:09:45 UTC;Compra Crédito;-5929
63370;80;2022-12-29 17:38:21 UTC;Compra Crédito;-5929
23383;977;2020-08-19 03:36:38 UTC;Compra Crédito;-5929
22131;901;2021-07-20 20:56:28 UTC;Compra Débito;-5928
45418;475;2022-12-29 23:59:59.146463 UTC;Compra Débito;-5928
67387;14;2022-12-30 00:00:00.587856 UTC;Compra Crédito;-5928
33502;45;2018-10-28 08:59:53 UTC;Compra Crédito;-5928
66765;85;2021-11-14 11:17:57 UTC;Pix - Realizado;-5928
36196;915;2021-02-09 17:42:48 UTC;Pix - Realizado;-5928
21731;500;2017-05-01 12:22:01 UTC;Compra Débito;-5927
58282;763;2022-11-30 02:46:16 UTC;Compra Débito;-5927
17474;4;2017-06-28 17:09:58 UTC;Compra Crédito;-5927
2936;856;2015-07-24 10:53:50 UTC;Compra Crédito;-5927
63046;906;2022-12-29 23:59:59.044902 UTC;Compra Crédito;-5927
40695;57;2022-08-30 11:58:00 UTC;Pix - Realizado;-5927
44444;518;2022-12-16 22:56:45 UTC;Compra Débito;-5926
38404;608;2018-01-01 03:40:09 UTC;Compra Débito;-5926
62076;127;2017-08-06 08:45:00 UTC;Compra Débito;-5926
15520;206;2018-05-20 03:45:56 UTC;Compra Débito;-5926
20693;536;2022-09-14 10:39:28 UTC;Compra Crédito;-5926
23285;38;2022-10-12 13:31:43 UTC;Compra Crédito;-5926
10597;841;2020-05-12 19:37:13 UTC;Compra Crédito;-5926
12651;464;2022-11-25 00:27:36 UTC;Compra Crédito;-5926
12262;473;2017-04-03 07:08:44 UTC;Compra Crédito;-5926
21247;997;2021-03-03 15:40:38 UTC;Compra Crédito;-5926
63637;72;2022-12-29 23:58:40 UTC;Pix - Realizado;-5926
70974;603;2022-12-29 15:20:07 UTC;Compra Crédito;-5925
40118;134;2016-02-11 01:59:42 UTC;Compra Crédito;-5925
50638;285;2022-12-30 00:00:00.071782 UTC;Pix - Realizado;-5925
64720;20;2022-12-29 23:58:49 UTC;Compra Crédito;-5924
26029;114;2022-12-30 00:00:00.25072 UTC;Compra Crédito;-5923
20169;946;2016-08-18 05:55:38 UTC;Compra Crédito;-5923
65982;708;2022-10-23 00:03:24 UTC;Pix - Realizado;-5923
39018;729;2022-07-27 01:40:24 UTC;Compra Débito;-5922
40063;242;2012-03-23 12:03:12 UTC;Compra Crédito;-5922
30319;701;2016-01-26 04:00:26 UTC;Compra Débito;-5921
9730;279;2018-10-06 22:06:43 UTC;Compra Crédito;-5921
30076;56;2022-12-29 23:59:59.222632 UTC;Compra Crédito;-5921
39408;831;2022-01-27 14:57:48 UTC;Pix - Realizado;-5921
17841;109;2022-12-25 13:19:27 UTC;Compra Débito;-5919
26307;162;2015-01-10 22:46:29 UTC;Compra Débito;-5919
12137;475;2022-06-22 20:13:21 UTC;Compra Crédito;-5919
20093;630;2016-02-24 06:06:46 UTC;Compra Débito;-5918
48798;85;2019-08-11 22:55:46 UTC;Compra Crédito;-5918
12700;440;2022-09-30 19:18:05 UTC;Compra Crédito;-5918
64478;772;2021-09-04 03:23:57 UTC;Pix - Realizado;-5918
21239;882;2022-11-15 00:31:29 UTC;Pix - Realizado;-5918
17809;822;2023-01-04 07:55:58.09246 UTC;Compra Débito;-5917
67969;547;2017-12-09 23:18:15 UTC;Compra Crédito;-5917
58749;663;2022-12-29 23:59:59.005691 UTC;Compra Crédito;-5917
18678;728;2022-11-06 07:54:29 UTC;Compra Crédito;-5917
31285;890;2022-01-19 14:21:08 UTC;Pix - Realizado;-5917
5923;610;2021-05-01 12:02:46 UTC;Compra Débito;-5916
43145;505;2021-04-21 01:33:47 UTC;Compra Débito;-5916
37352;155;2015-07-22 07:26:07 UTC;Compra Crédito;-5916
34131;921;2022-12-29 23:59:59.224609 UTC;Compra Crédito;-5915
42198;712;2022-09-30 13:46:21 UTC;Compra Crédito;-5915
17615;230;2021-11-01 08:22:06 UTC;Compra Crédito;-5915
21817;976;2017-10-20 08:33:03 UTC;Compra Débito;-5914
55105;130;2022-11-22 01:08:51 UTC;Compra Crédito;-5914
43703;136;2022-12-29 23:59:59.405146 UTC;Compra Crédito;-5914
6307;429;2015-07-21 17:06:48 UTC;Compra Crédito;-5914
50969;596;2022-12-29 23:59:59.92899 UTC;Compra Crédito;-5913
14749;915;2019-05-09 22:51:37 UTC;Compra Crédito;-5913
17571;602;2019-04-03 17:23:19 UTC;Compra Débito;-5912
58977;455;2019-09-07 00:46:00 UTC;Compra Crédito;-5912
2470;653;2016-07-14 15:00:10 UTC;Compra Crédito;-5911
22279;966;2015-06-20 01:39:35 UTC;Compra Crédito;-5911
7043;573;2021-06-06 20:02:45 UTC;Pix - Realizado;-5911
